index,income_total
10446,270000
10447,180000
10448,270000
10449,135000
10450,180000
10451,180000
10452,202500
10453,247500
10454,225000
10455,202500
10456,135000
10457,112500
10458,90000
10459,225000
10460,270000
10461,81000
10462,67500
10463,157500
10464,180000
10465,382500
10466,180000
10467,112500
10468,315000
10469,202500
10470,67500
10471,225000
10472,315000
10473,90000
10474,211500
10475,81000
10476,225000
10477,270000
10478,270000
10479,112500
10480,202500
10481,180000
10482,225000
10483,157500
10484,225000
10485,135000
10486,157500
10487,157500
10488,225000
10489,261000
10490,144000
10491,315000
10492,180000
10493,180000
10494,180000
10495,387000
10496,112500
10497,270000
10498,112500
10499,472500
10500,153000
10501,112500
10502,112500
10503,190399.5
10504,562500
10505,202500
10506,157500
10507,180000
10508,85500
10509,202500
10510,90000
10511,157500
10512,90000
10513,135000
10514,315000
10515,112500
10516,270000
10517,216000
10518,94500
10519,225000
10520,225000
10521,216000
10522,225000
10523,112500
10524,180000
10525,180000
10526,360000
10527,58500
10528,99000
10529,81000
10530,126000
10531,101250
10532,135000
10533,81000
10534,63000
10535,450000
10536,445500
10537,135000
10538,135000
10539,315000
10540,117000
10541,90000
10542,121500
10543,315000
10544,247500
10545,112500
10546,202500
10547,180000
10548,135000
10549,148500
10550,247500
10551,135000
10552,225000
10553,202500
10554,148500
10555,157500
10556,157500
10557,450000
10558,117000
10559,202500
10560,135000
10561,157500
10562,360000
10563,135000
10564,1575000
10565,180000
10566,157500
10567,652500
10568,67500
10569,180000
10570,180000
10571,180000
10572,157500
10573,315000
10574,81000
10575,112500
10576,189000
10577,135000
10578,225000
10579,128542.5
10580,76500
10581,67500
10582,292500
10583,450000
10584,135000
10585,135000
10586,315000
10587,112500
10588,405000
10589,360000
10590,81000
10591,202500
10592,202500
10593,315000
10594,229500
10595,112500
10596,270000
10597,247500
10598,67500
10599,135000
10600,135000
10601,337500
10602,675000
10603,382500
10604,166500
10605,315000
10606,54000
10607,148500
10608,144000
10609,225000
10610,157500
10611,225000
10612,135000
10613,180000
10614,157500
10615,60376.5
10616,157500
10617,153000
10618,225000
10619,315000
10620,117000
10621,225000
10622,247500
10623,202500
10624,337500
10625,99000
10626,180000
10627,292500
10628,90000
10629,135000
10630,247500
10631,148500
10632,157500
10633,112500
10634,103500
10635,135000
10636,225000
10637,180000
10638,135000
10639,135000
10640,112500
10641,265500
10642,157500
10643,360000
10644,157500
10645,90000
10646,112500
10647,90000
10648,450000
10649,225000
10650,166500
10651,247500
10652,193500
10653,112500
10654,261000
10655,180000
10656,67500
10657,90000
10658,292500
10659,315000
10660,175500
10661,193500
10662,220500
10663,117000
10664,180000
10665,112500
10666,135000
10667,126000
10668,112500
10669,67500
10670,157500
10671,103500
10672,225000
10673,202500
10674,67500
10675,180000
10676,225000
10677,112500
10678,225000
10679,135000
10680,90000
10681,225000
10682,76500
10683,112500
10684,225000
10685,132750
10686,126000
10687,74700
10688,157500
10689,157500
10690,112500
10691,90000
10692,103500
10693,220500
10694,157500
10695,112500
10696,202500
10697,112500
10698,67500
10699,202500
10700,157500
10701,180000
10702,157500
10703,180000
10704,252000
10705,135000
10706,180000
10707,112500
10708,198000
10709,126000
10710,135000
10711,254700
10712,135000
10713,81000
10714,135000
10715,265500
10716,157500
10717,135000
10718,270000
10719,135000
10720,157500
10721,270000
10722,270000
10723,225000
10724,112500
10725,270000
10726,99000
10727,135000
10728,135000
10729,76500
10730,189000
10731,112500
10732,337500
10733,180000
10734,157500
10735,225000
10736,202500
10737,216000
10738,135000
10739,270000
10740,157500
10741,171000
10742,90000
10743,270000
10744,193500
10745,202500
10746,121500
10747,202500
10748,225000
10749,90000
10750,180000
10751,112500
10752,108000
10753,135000
10754,135000
10755,157500
10756,157500
10757,315000
10758,315000
10759,256500
10760,117000
10761,112500
10762,69750
10763,130500
10764,247500
10765,67500
10766,180000
10767,292500
10768,202500
10769,180000
10770,126000
10771,144000
10772,315000
10773,360000
10774,90000
10775,202500
10776,121500
10777,73350
10778,157500
10779,225000
10780,675000
10781,360000
10782,270000
10783,99000
10784,131400
10785,81000
10786,112500
10787,144000
10788,112500
10789,180000
10790,180000
10791,135000
10792,225000
10793,360000
10794,247500
10795,270000
10796,151200
10797,225000
10798,270000
10799,157500
10800,90000
10801,202500
10802,76500
10803,315000
10804,202500
10805,76500
10806,270000
10807,135000
10808,99000
10809,94500
10810,157500
10811,225000
10812,90000
10813,315000
10814,112500
10815,180000
10816,202500
10817,112500
10818,189000
10819,117000
10820,180000
10821,103500
10822,225000
10823,135000
10824,126000
10825,112500
10826,90000
10827,180000
10828,292500
10829,157500
10830,121500
10831,252000
10832,126000
10833,72000
10834,225000
10835,135000
10836,135000
10837,90000
10838,135000
10839,112500
10840,135000
10841,270000
10842,144000
10843,148500
10844,180000
10845,180000
10846,225000
10847,207000
10848,166500
10849,117000
10850,76500
10851,387000
10852,180000
10853,157500
10854,157500
10855,135000
10856,135000
10857,157500
10858,112500
10859,135000
10860,81000
10861,112500
10862,99000
10863,135000
10864,247500
10865,225000
10866,202500
10867,144000
10868,225000
10869,202500
10870,135000
10871,112500
10872,180000
10873,99000
10874,387000
10875,90000
10876,36000
10877,157500
10878,180000
10879,135000
10880,225000
10881,405000
10882,202500
10883,270000
10884,180000
10885,180000
10886,135000
10887,247500
10888,225000
10889,94500
10890,135000
10891,135000
10892,67500
10893,135000
10894,337500
10895,157500
10896,270000
10897,121500
10898,135000
10899,54000
10900,135000
10901,90000
10902,90000
10903,117000
10904,176400
10905,112500
10906,126000
10907,157500
10908,94500
10909,135000
10910,112500
10911,180000
10912,396000
10913,270000
10914,157500
10915,99000
10916,135000
10917,157500
10918,157500
10919,207000
10920,135000
10921,270000
10922,90000
10923,189000
10924,225000
10925,157500
10926,112500
10927,180000
10928,157500
10929,112500
10930,112500
10931,157500
10932,157500
10933,99000
10934,202500
10935,153000
10936,135000
10937,157500
10938,270000
10939,180000
10940,157500
10941,270000
10942,135000
10943,81000
10944,270000
10945,202500
10946,225000
10947,180000
10948,72000
10949,135000
10950,94500
10951,110250
10952,90000
10953,225000
10954,112500
10955,202500
10956,225000
10957,112500
10958,81000
10959,126000
10960,202500
10961,112500
10962,90000
10963,171000
10964,139500
10965,256500
10966,112500
10967,315000
10968,225000
10969,63000
10970,67500
10971,216000
10972,157500
10973,225000
10974,225000
10975,292500
10976,180000
10977,202500
10978,202500
10979,166500
10980,675000
10981,292500
10982,270000
10983,270000
10984,99000
10985,297000
10986,67500
10987,360000
10988,270000
10989,180000
10990,135000
10991,297000
10992,540000
10993,90000
10994,198000
10995,157500
10996,90000
10997,382500
10998,157500
10999,202500
11000,180000
11001,225000
11002,225000
11003,157500
11004,31500
11005,360000
11006,247500
11007,225000
11008,202500
11009,135000
11010,67500
11011,270000
11012,135000
11013,225000
11014,180000
11015,135000
11016,112500
11017,112500
11018,135000
11019,315000
11020,225000
11021,180000
11022,360000
11023,193500
11024,126000
11025,202500
11026,270000
11027,162000
11028,94500
11029,225000
11030,81000
11031,630000
11032,225000
11033,103500
11034,450000
11035,126000
11036,202500
11037,180000
11038,243000
11039,202500
11040,90000
11041,225000
11042,202500
11043,450000
11044,234000
11045,54000
11046,90000
11047,225000
11048,153000
11049,157500
11050,135000
11051,112500
11052,135000
11053,180000
11054,157500
11055,135000
11056,450000
11057,121500
11058,76500
11059,112500
11060,202500
11061,67500
11062,67500
11063,112500
11064,270000
11065,180000
11066,117000
11067,117000
11068,180000
11069,112500
11070,103500
11071,60750
11072,135000
11073,225000
11074,157500
11075,157500
11076,315000
11077,112500
11078,135000
11079,225000
11080,180000
11081,135000
11082,225000
11083,90000
11084,211500
11085,211500
11086,247500
11087,225000
11088,90000
11089,202500
11090,405000
11091,315000
11092,337500
11093,135000
11094,32400
11095,207000
11096,180000
11097,90000
11098,225000
11099,157500
11100,90000
11101,135000
11102,495000
11103,247500
11104,405000
11105,112500
11106,135000
11107,157500
11108,135000
11109,112500
11110,135000
11111,72000
11112,112500
11113,211500
11114,180000
11115,225000
11116,135000
11117,315000
11118,225000
11119,135000
11120,180000
11121,135000
11122,135000
11123,166500
11124,216000
11125,90000
11126,112500
11127,225000
11128,166500
11129,180000
11130,135000
11131,225000
11132,315000
11133,112500
11134,180000
11135,202500
11136,135000
11137,135000
11138,85500
11139,112500
11140,225000
11141,225000
11142,135000
11143,90000
11144,112500
11145,171000
11146,450000
11147,103500
11148,270000
11149,234000
11150,99000
11151,315000
11152,112500
11153,202500
11154,360000
11155,180000
11156,117000
11157,126000
11158,99000
11159,247500
11160,135000
11161,270000
11162,112500
11163,67500
11164,135000
11165,225000
11166,157500
11167,270000
11168,180000
11169,225000
11170,202500
11171,135000
11172,225000
11173,126000
11174,157500
11175,157500
11176,135000
11177,202500
11178,270000
11179,144000
11180,135000
11181,337500
11182,112500
11183,180000
11184,202500
11185,180000
11186,180000
11187,112500
11188,67500
11189,247500
11190,108000
11191,135000
11192,225000
11193,114750
11194,292500
11195,297000
11196,67500
11197,315000
11198,67500
11199,157500
11200,157500
11201,157500
11202,202500
11203,315000
11204,90000
11205,126000
11206,90000
11207,216000
11208,180000
11209,180000
11210,202500
11211,157500
11212,202500
11213,225000
11214,135000
11215,180000
11216,360000
11217,270000
11218,225000
11219,157500
11220,198000
11221,180000
11222,292500
11223,112500
11224,27000
11225,202500
11226,450000
11227,225000
11228,180000
11229,180000
11230,360000
11231,157500
11232,135000
11233,180000
11234,135000
11235,112500
11236,180000
11237,292500
11238,135000
11239,157500
11240,112500
11241,122400
11242,202500
11243,225000
11244,270000
11245,126000
11246,112500
11247,135000
11248,67500
11249,202500
11250,180000
11251,135000
11252,112500
11253,157500
11254,90000
11255,216000
11256,315000
11257,157500
11258,315000
11259,202500
11260,202500
11261,90000
11262,180000
11263,135000
11264,135000
11265,103500
11266,135000
11267,360000
11268,175500
11269,135000
11270,90000
11271,180000
11272,135000
11273,252000
11274,157500
11275,225000
11276,157500
11277,157500
11278,315000
11279,360000
11280,90000
11281,108000
11282,166500
11283,135000
11284,103500
11285,225000
11286,135000
11287,270000
11288,171000
11289,180000
11290,54000
11291,675000
11292,37800
11293,378000
11294,157500
11295,202500
11296,661500
11297,180000
11298,90000
11299,225000
11300,180000
11301,180000
11302,225000
11303,135000
11304,135000
11305,247500
11306,112500
11307,135000
11308,292500
11309,180000
11310,292500
11311,202500
11312,112500
11313,117000
11314,112500
11315,315000
11316,225000
11317,126000
11318,225000
11319,247500
11320,112500
11321,202500
11322,90000
11323,270000
11324,129150
11325,112500
11326,112500
11327,157500
11328,157500
11329,76500
11330,180000
11331,135000
11332,135000
11333,247500
11334,148500
11335,315000
11336,135000
11337,243000
11338,135000
11339,135000
11340,216000
11341,157500
11342,180000
11343,135000
11344,225000
11345,135000
11346,81000
11347,292500
11348,180000
11349,157500
11350,121500
11351,180000
11352,90000
11353,225000
11354,130500
11355,99000
11356,225000
11357,112500
11358,135000
11359,315000
11360,135000
11361,99000
11362,261000
11363,427500
11364,202500
11365,225000
11366,202500
11367,450000
11368,112500
11369,360000
11370,157500
11371,90000
11372,225000
11373,135000
11374,108000
11375,162000
11376,157500
11377,225000
11378,180000
11379,112500
11380,180000
11381,360000
11382,76500
11383,180000
11384,270000
11385,94500
11386,157500
11387,175500
11388,292500
11389,135000
11390,135000
11391,112500
11392,135000
11393,157500
11394,112500
11395,315000
11396,90000
11397,108000
11398,180000
11399,157500
11400,157500
11401,144000
11402,202500
11403,135000
11404,225000
11405,225000
11406,90000
11407,135000
11408,117000
11409,157500
11410,274500
11411,202500
11412,67500
11413,270000
11414,202500
11415,450000
11416,180000
11417,117000
11418,90000
11419,270000
11420,270000
11421,67500
11422,126000
11423,265500
11424,675000
11425,135000
11426,292500
11427,153000
11428,202500
11429,144000
11430,45000
11431,157500
11432,360000
11433,90000
11434,180000
11435,202500
11436,234000
11437,180000
11438,67500
11439,117000
11440,112500
11441,112500
11442,270000
11443,225000
11444,157500
11445,126000
11446,112500
11447,202500
11448,144000
11449,261000
11450,189000
11451,225000
11452,180000
11453,135000
11454,180000
11455,252000
11456,315000
11457,117000
11458,157500
11459,225000
11460,292500
11461,171000
11462,67500
11463,360000
11464,225000
11465,180000
11466,180000
11467,135000
11468,292500
11469,67500
11470,135000
11471,94500
11472,99000
11473,144000
11474,202500
11475,112500
11476,360000
11477,315000
11478,292500
11479,112500
11480,90000
11481,90000
11482,225000
11483,337500
11484,135000
11485,90000
11486,216000
11487,112500
11488,67500
11489,180000
11490,67500
11491,171000
11492,225000
11493,450000
11494,67500
11495,247500
11496,121500
